'RMBS','50001','2017-10-0611:15:56','904','0','1','8611','400','V.T.','Pagante'
'RMBS','55301','2017-10-0115:21:50','904','0','0','8611','400','V.T.','Pagante'
'RMBS','26513','2017-10-0217:07:13','904','1','0','8611','400','V.T.','Pagante'
'RMBS','26513','2017-10-0517:06:25','904','1','0','8611','400','V.T.','Pagante'
'RMBS','21986','2016-10-0221:20:04','904','0','1','8611','400','V.T.','Pagante'
'RMBS','98152','2017-10-0511:43:47','904','0','0','8611','400','V.T.','Pagante'
'RMBS','16417','2016-10-0414:19:23','904','1','0','8611','410','V.T.','Pagante'
'RMBS','3074','2017-10-0214:51:53','904','1','0','8611','400','V.T.','Pagante'
'RMBS','115725','2016-10-0714:21:32','904','1','0','8611','400','V.T.','Pagante'
'RMBS','3921','2017-10-0606:59:28','904','0','1','8611','400','V.T.','Pagante'
'RMBS','145725','2016-10-0111:00:42','904','0','1','8611','400','V.T.','Pagante'
'RMBS','77446','2017-10-0712:33:54','904','1','0','8611','400','V.T.','Pagante'
'RMBS','98218','2016-10-0415:31:56','904','0','0','8611','400','V.T.','Pagante'
'RMBS','122041','2016-10-0109:46:18','904','0','0','8611','400','V.T.','Pagante'
'RMBS','55640','2016-10-0615:49:01','904','0','0','8611','410','V.T.','Pagante'
'RMBS','120032','2016-10-0717:40:56','904','0','1','8611','410','V.T.','Pagante'
'RMBS','124205','2017-10-0405:50:43','904','0','1','8611','400','V.T.','Pagante'
'RMBS','162504','2017-10-0519:41:04','904','1','0','8611','400','V.T.','Pagante'
'RMBS','164900','2017-10-0622:07:38','904','1','0','8611','400','V.T.','Pagante'
'RMBS','73485','2016-10-0417:31:19','904','0','1','8611','410','V.T.','Pagante'
'RMBS','126310','2016-10-0317:43:31','904','0','0','8611','400','V.T.','Pagante'
'RMBS','169249','2016-10-0514:20:10','904','1','0','8611','400','V.T.','Pagante'
'RMBS','78978','2016-10-0608:43:35','904','0','1','8611','410','V.T.','Pagante'
'RMBS','78978','2016-10-0708:48:14','904','0','1','8611','410','V.T.','Pagante'
'RMBS','78978','2016-10-0508:47:00','904','0','1','8611','410','V.T.','Pagante'
'RMBS','78978','2016-10-0308:37:52','904','0','1','8611','410','V.T.','Pagante'
'RMBS','94130','2017-10-0322:17:50','904','1','0','8611','400','V.T.','Pagante'
'RMBS','14353','2016-10-0108:56:15','904','1','0','8611','410','V.T.','Pagante'
'RMBS','130283','2016-10-0110:41:11','904','1','0','8611','400','V.T.','Pagante'
'RMBS','57529','2017-10-0609:08:57','904','0','1','8611','400','V.T.','Pagante'
'RMBS','24994','2017-10-0717:11:54','904','0','1','8611','400','V.T.','Pagante'
'RMBS','70515','2016-10-0613:33:27','904','0','0','8611','410','V.T.','Pagante'
'RMBS','70515','2016-10-0613:33:33','904','0','0','8611','410','V.T.','Pagante'
'RMBS','83259','2017-10-0115:15:07','904','0','1','8611','400','V.T.','Pagante'
'RMBS','83259','2017-10-0115:15:07','904','0','1','8611','400','V.T.','Pagante'
'RMBS','47566','2017-10-0409:16:15','904','1','0','8611','400','V.T.','Pagante'
'RMBS','10134','2016-10-0613:00:50','904','0','1','8611','410','V.T.','Pagante'
'RMBS','121403','2016-10-0621:24:23','904','1','0','8611','410','V.T.','Pagante'
'RMBS','133204','2016-10-0314:05:38','904','1','0','8611','400','V.T.','Pagante'
'RMBS','32931','2017-10-0607:02:12','904','0','1','8611','400','V.T.','Pagante'
'RMBS','80575','2016-10-0309:02:27','904','0','0','8611','400','V.T.','Pagante'
'RMBS','80575','2017-10-0209:19:35','904','0','1','8611','400','V.T.','Pagante'
'RMBS','80575','2017-10-0214:58:35','904','1','0','8611','400','V.T.','Pagante'
'RMBS','113779','2017-10-0612:28:01','904','1','0','8611','400','V.T.','Pagante'
'RMBS','113779','2017-10-0512:34:21','904','1','0','8611','400','V.T.','Pagante'
'RMBS','63597','2016-10-0614:11:40','904','1','0','8611','410','V.T.','Pagante'
'RMBS','124420','2016-10-0308:42:03','904','0','0','8611','400','V.T.','Pagante'
'RMBS','60217','2017-10-0212:39:56','904','1','0','8611','400','V.T.','Pagante'
'RMBS','60217','2017-10-0312:34:03','904','1','0','8611','400','V.T.','Pagante'
'RMBS','60217','2017-10-0712:33:30','904','1','0','8611','400','V.T.','Pagante'
'RMBS','37951','2016-10-0406:40:37','904','0','1','8611','400','V.T.','Pagante'
'RMBS','34791','2017-10-0405:50:29','904','0','1','8611','400','V.T.','Pagante'
'RMBS','193','2017-10-0422:59:48','904','1','0','8611','400','V.T.','Pagante'
'RMBS','75269','2016-10-0217:18:41','904','0','1','8611','410','V.T.','Pagante'
'RMBS','37540','2016-10-0317:40:42','904','0','1','8611','410','V.T.','Pagante'
'RMBS','154678','2016-10-0606:46:03','904','0','1','8611','410','V.T.','Pagante'
'RMBS','154678','2016-10-0706:48:57','904','0','1','8611','410','V.T.','Pagante'
'RMBS','154678','2016-10-0506:47:05','904','0','1','8611','410','V.T.','Pagante'
'RMBS','7900','2016-10-0710:57:22','904','1','0','8611','410','V.T.','Pagante'
'RMBS','101457','2017-10-0110:03:50','904','0','0','8611','400','V.T.','Pagante'
'RMBS','115462','2017-10-0718:28:36','904','1','0','8611','400','V.T.','Pagante'
'RMBS','54576','2016-10-0309:18:50','904','0','0','8611','400','V.T.','Pagante'
'RMBS','54576','2017-10-0309:40:46','904','0','0','8611','400','V.T.','Pagante'
'RMBS','162619','2017-10-0117:38:01','904','0','0','8611','400','V.T.','Pagante'
'RMBS','110936','2017-10-0609:14:19','904','0','1','8611','400','V.T.','Pagante'
'RMBS','112585','2016-10-0713:54:46','904','0','0','8611','400','V.T.','Pagante'
'RMBS','138715','2017-10-0607:47:45','904','0','0','8611','400','V.T.','Pagante'
'RMBS','115587','2016-10-0713:13:08','904','0','1','8611','410','V.T.','Pagante'
'RMBS','115587','2016-10-0413:12:05','904','0','0','8611','410','V.T.','Pagante'
'RMBS','136017','2016-10-0213:28:55','904','1','0','8611','400','V.T.','Pagante'
'RMBS','23486','2016-10-0706:48:44','904','0','0','8611','400','V.T.','Pagante'
'RMBS','127898','2016-10-0306:44:52','904','0','1','8611','410','V.T.','Pagante'
'RMBS','50796','2016-10-0318:31:22','904','1','0','8611','400','V.T.','Pagante'
'RMBS','101603','2016-10-0422:02:13','904','0','0','8611','410','V.T.','Pagante'
'RMBS','157206','2016-10-0609:22:46','904','0','0','8611','410','V.T.','Pagante'
'RMBS','89109','2016-10-0717:33:54','904','0','0','8611','410','V.T.','Pagante'
'RMBS','5712','2017-10-0315:14:29','904','1','0','8611','400','V.T.','Pagante'
'RMBS','5712','2017-10-0315:14:37','904','1','0','8611','400','V.T.','Pagante'
'RMBS','80709','2016-10-0121:43:31','904','1','0','8611','400','V.T.','Pagante'
'RMBS','80709','2016-10-0121:43:37','904','1','0','8611','400','V.T.','Pagante'
'RMBS','62218','2016-10-0420:14:05','904','0','0','8611','410','V.T.','Pagante'
'RMBS','163537','2017-10-0404:28:07','904','0','1','8611','400','V.T.','Pagante'
'RMBS','148841','2016-10-0120:39:16','904','1','0','8611','400','V.T.','Pagante'
'RMBS','148841','2016-10-0120:39:22','904','1','0','8611','400','V.T.','Pagante'
'RMBS','1214','2016-10-0611:15:05','904','0','0','8611','400','V.T.','Pagante'
'RMBS','60847','2016-10-0215:27:08','904','0','1','8611','410','V.T.','Pagante'
'RMBS','115967','2017-10-0721:26:46','904','0','0','8611','400','V.T.','Pagante'
'RMBS','160496','2016-10-0714:30:41','904','1','0','8611','400','V.T.','Pagante'
'RMBS','160496','2016-10-0714:30:46','904','1','0','8611','400','V.T.','Pagante'
'RMBS','75410','2016-10-0515:35:42','904','0','0','8611','400','V.T.','Pagante'
'RMBS','105553','2017-10-0406:09:18','904','0','0','8611','400','V.T.','Pagante'
'RMBS','25835','2017-10-0509:21:24','904','0','1','8611','400','V.T.','Pagante'
'RMBS','143052','2017-10-0513:27:41','904','0','1','8611','400','V.T.','Pagante'
'RMBS','121489','2016-10-0107:32:35','904','0','0','8611','410','V.T.','Pagante'
'RMBS','5692','2016-10-0610:59:04','904','0','1','8611','400','V.T.','Pagante'
'RMBS','5692','2017-10-0314:53:30','904','1','0','8611','400','V.T.','Pagante'
'RMBS','17239','2017-10-0219:12:37','904','0','0','8611','400','V.T.','Pagante'
